,X,Time,ICS,ICC,ICE,PAGO,PEXP,BUS12,BUS5,DUR
1703,1703,1/17/2013,61.20928571,61.46928571,61.03857143,6.343755419,14.80209598,10.5729257,10.5729257,16.91668112
1704,1704,1/18/2013,67.129,77.688,60.344,13.32188638,16.28230557,11.84167678,7.401047988,16.28230557
1705,1705,1/19/2013,87.39538462,83.51153846,89.89,15.94071874,21.63383258,19.35658705,12.52485044,15.94071874
1706,1706,1/20/2013,83.41,77.69,87.085,14.80209598,22.20314397,29.60419195,0,14.80209598
1707,1707,1/21/2013,65.76384615,83.51153846,54.36,6.831736605,13.66347321,7.970359372,10.24760491,25.04970088
1708,1708,1/22/2013,94.5125,108.43625,85.565625,15.72722698,18.50261997,16.65235797,15.72722698,25.90366796
1709,1709,1/23/2013,83.98,86.42230769,82.41,15.94071874,18.21796428,21.63383258,9.10898214,17.07934151
1710,1710,1/24/2013,77.24166667,87.15,70.87833333,17.26911197,17.26911197,13.56858798,11.10157198,16.03560397
1711,1711,1/25/2013,81.70230769,89.33230769,76.8,14.80209598,14.80209598,17.07934151,13.66347321,19.35658705
1712,1712,1/26/2013,82.35428571,104.72,67.98428571,14.80209598,14.80209598,12.68751084,12.68751084,25.37502167
1713,1713,1/27/2013,77.492,85.258,72.499,14.80209598,16.28230557,14.80209598,11.84167678,17.76251517
1714,1714,1/28/2013,78.47666667,71.38166667,83.03333333,2.467015996,22.20314397,12.33507998,14.80209598,24.67015996
1715,1715,1/30/2013,76.83388889,107.1233333,57.37277778,14.80209598,16.44677331,10.69040265,6.578709323,26.31483729
1716,1716,1/31/2013,82.91866667,99.13333333,72.499,14.30869278,15.78890238,13.32188638,13.81528958,23.68335356
1717,1717,2/1/2013,67.869,85.2565,56.6975,10.36146718,11.84167678,11.10157198,10.36146718,22.20314397
1718,1718,2/2/2013,91.4044,112.5056,77.8472,20.13085053,15.98626365,17.76251517,12.43376062,23.09126972
1719,1719,2/3/2013,94.85,94.89136364,94.82,14.80209598,16.82056361,21.53032142,18.1662087,21.53032142
1720,1720,2/4/2013,71.07625,74.53416667,68.8525,8.634555986,14.18534198,14.80209598,11.71832598,19.73612797
1721,1721,2/5/2013,71.62518519,80.49222222,65.9262963,10.96451554,17.54322486,9.868063985,11.51274132,19.73612797
1722,1722,2/6/2013,67.78666667,80.49111111,59.6237037,11.51274132,15.35032175,10.41628976,9.319838208,19.18790219
1723,1723,2/7/2013,69.28181818,84.56954545,59.46,13.45645089,14.12927343,9.419515622,11.43798325,18.83903124
1724,1724,2/8/2013,67.26409091,79.40863636,59.46,11.43798325,15.47491852,10.76516071,8.746693077,18.83903124
1725,1725,2/9/2013,79.5347619,93.90714286,70.29952381,14.80209598,14.80209598,12.68751084,14.09723426,21.1458514
1726,1726,2/10/2013,85.87866667,100.394,76.55066667,12.82848318,15.78890238,15.78890238,13.81528958,25.65696636
1727,1727,2/11/2013,67.1295,72.012,63.9905,10.36146718,16.28230557,11.10157198,10.36146718,17.02241037
1728,1728,2/12/2013,72.64545455,75.96818182,70.51,10.09233817,16.82056361,11.43798325,13.45645089,18.83903124
1729,1729,2/13/2013,76.01111111,111.3288889,53.32111111,16.44677331,18.09145064,3.289354662,9.868063985,26.31483729
1730,1730,2/14/2013,95.254,107.963,87.085,17.76251517,17.76251517,19.24272477,14.80209598,23.68335356
1731,1731,2/15/2013,72.72222222,73.48444444,72.22888889,9.868063985,16.44677331,13.15741865,13.15741865,18.09145064
1732,1732,2/16/2013,89.46818182,88.00818182,90.4,12.1108058,14.80209598,17.49338615,21.53032142,21.53032142
1733,1733,2/17/2013,87.39692308,89.33307692,86.15,13.66347321,18.21796428,15.94071874,17.07934151,20.49520981
1734,1734,2/18/2013,68.116,87.78,55.482,17.76251517,12.82848318,10.85487038,8.881257586,15.78890238
1735,1735,2/19/2013,89.57916667,109.2258333,76.95583333,17.26911197,16.03560397,14.80209598,14.80209598,24.67015996
1736,1736,2/20/2013,66.49428571,74.98428571,61.03857143,13.74480341,14.80209598,10.5729257,10.5729257,14.80209598
1737,1737,2/21/2013,79.71083333,109.2266667,60.74916667,16.03560397,18.50261997,7.401047988,9.868063985,25.90366796
1738,1738,2/22/2013,76.01,90.3,66.82666667,9.868063985,14.80209598,9.868063985,14.80209598,24.67015996
1739,1739,2/23/2013,63.81941176,86.59470588,49.19,9.577826809,13.06067292,8.70711528,6.965692224,23.50921126
1740,1740,2/24/2013,91.738125,98.975625,87.085,17.57748897,16.65235797,17.57748897,17.57748897,20.35288197
1741,1741,2/25/2013,85.87857143,110.1271429,70.29952381,19.03126626,16.2118194,12.68751084,12.68751084,23.26043653
1742,1742,2/26/2013,76.68409091,89.72954545,68.3,12.78362834,14.12927343,12.1108058,14.12927343,21.53032142
1743,1743,2/28/2013,76.01,103.8884615,58.1,15.37140736,13.09416183,9.10898214,11.95553906,24.4803895
1744,1744,3/1/2013,64.37964286,74.98464286,57.56571429,10.5729257,14.80209598,8.458340558,10.5729257,17.97397369
1745,1745,3/2/2013,73.05,102.9186667,53.86133333,13.81528958,13.81528958,6.907644789,10.85487038,25.65696636
1746,1746,3/3/2013,68.25666667,86.69904762,56.40809524,12.68751084,14.80209598,9.868063985,8.458340558,20.44098968
1747,1747,3/4/2013,75.16428571,92.82542857,63.81685714,14.37917895,13.95626192,10.15000867,13.53334489,21.1458514
1748,1748,3/5/2013,59.5,76.23307692,48.75,10.24760491,13.66347321,9.10898214,5.693113837,18.78727566
1749,1749,3/6/2013,63.67458333,87.14958333,48.59416667,11.10157198,14.18534198,4.934031992,9.251309985,22.20314397
1750,1750,3/7/2013,83.41181818,96.61090909,74.93,16.14774107,16.14774107,14.12927343,14.12927343,20.85749888
1751,1751,3/8/2013,85.2625,101.34125,74.93,14.80209598,12.95183398,16.65235797,14.80209598,24.05340596
1752,1752,3/9/2013,86.13736842,93.62368421,81.32736842,15.58115366,18.69738439,14.80209598,14.80209598,20.25549976
1753,1753,3/10/2013,78.47833333,99.76583333,64.80083333,13.56858798,14.80209598,12.33507998,11.10157198,24.67015996
1754,1754,3/11/2013,61.208,62.55133333,60.344,6.907644789,9.868063985,12.82848318,12.82848318,16.77570877
1755,1755,3/12/2013,58.74,80.8425,44.5425,12.33507998,14.80209598,6.16753999,4.934031992,18.50261997
1756,1756,3/13/2013,89.94176471,102.1764706,82.08,15.6728075,18.28494209,15.6728075,14.80209598,23.50921126
1757,1757,3/14/2013,74.1575,63.4975,81.0075,9.251309985,16.65235797,18.50261997,12.95183398,14.80209598
1758,1758,3/15/2013,80.04818182,74.24727273,83.77,10.76516071,18.83903124,17.49338615,13.45645089,17.49338615
1759,1759,3/16/2013,93.28,74.535,105.3175,8.634555986,18.50261997,19.73612797,24.67015996,19.73612797
1760,1760,3/17/2013,82.35285714,96.61071429,73.19357143,17.97397369,20.08855883,13.74480341,9.515633128,19.03126626
1761,1761,3/18/2013,82.79541667,109.2266667,65.81375,17.88586597,13.56858798,13.56858798,11.71832598,24.05340596
1762,1762,3/19/2013,87.64,99.315,80.13928571,17.97397369,19.03126626,11.63021827,16.91668112,20.08855883
1763,1763,3/20/2013,107.095,107.965,106.533,17.76251517,22.20314397,17.76251517,23.68335356,23.68335356
1764,1764,3/21/2013,96.19545455,108.6527273,88.19,17.49338615,20.18467633,17.49338615,14.80209598,24.2216116
1765,1765,3/22/2013,73.048,85.256,65.206,17.76251517,20.72293437,5.920838391,11.84167678,14.80209598
1766,1766,3/23/2013,84.64416667,87.14916667,83.03333333,12.33507998,14.80209598,18.50261997,16.03560397,20.96963597
1767,1767,3/24/2013,84.71764706,102.1764706,73.5,14.80209598,18.28494209,13.06067292,12.18996139,24.37992279
1768,1768,3/25/2013,88.23826087,105.6604348,77.04391304,16.73280415,16.08923476,14.80209598,14.80209598,23.81206744
1769,1769,3/26/2013,80.32708333,82.41875,78.98166667,15.41884998,16.03560397,14.18534198,16.65235797,16.03560397
1770,1770,3/27/2013,103.0404348,112.2421739,97.12608696,17.37637354,19.9506511,19.30708171,18.66351232,25.74277561
1771,1771,3/28/2013,76.01,97.60789474,62.13526316,14.80209598,14.02303829,12.46492293,10.12774988,22.59267281
1772,1772,2/27/2013,90.8125,77.6875,99.24,11.10157198,18.50261997,18.50261997,22.20314397,18.50261997
1773,1773,3/29/2013,64.49888889,94.50777778,45.21777778,14.80209598,13.15741865,11.51274132,1.644677331,21.3808053
1774,1774,3/30/2013,69.91529412,73.23588235,67.78,10.44853834,13.06067292,13.93138445,13.06067292,17.41423056
1775,1775,4/1/2013,80.94428571,89.40261905,75.50880952,13.74480341,16.91668112,14.44966512,13.39237255,20.44098968
1776,1776,4/2/2013,82.10470588,88.81882353,77.79,11.31924986,17.41423056,15.6728075,13.06067292,22.63849973
1777,1777,4/3/2013,86.0756,104.9364,73.9576,15.98626365,14.80209598,16.57834749,12.43376062,24.2754374
1778,1778,4/4/2013,87.8516,98.8812,80.7644,15.39417982,15.98626365,15.98626365,15.98626365,22.49918588
1779,1779,4/5/2013,62.08,82.14058824,49.19,13.93138445,14.80209598,6.094980696,7.836403752,17.41423056
1780,1780,4/6/2013,38.33090909,53.60545455,28.52,6.728225444,10.76516071,1.345645089,4.036935266,13.45645089
1781,1781,4/7/2013,57.79153846,74.77769231,46.88,7.970359372,10.24760491,6.831736605,10.24760491,20.49520981
1782,1782,4/8/2013,70.08866667,92.826,55.482,17.76251517,11.84167678,8.881257586,11.84167678,17.76251517
1783,1783,4/9/2013,72.11473684,77.68842105,68.53263158,13.24398061,14.80209598,11.68586524,14.02303829,16.36021134
1784,1784,4/10/2013,65.99676471,79.91411765,57.055,12.18996139,15.23745174,10.44853834,7.836403752,18.28494209
1785,1785,4/11/2013,78.58478261,95.78782609,67.53130435,15.44566537,13.5149572,14.15852659,12.22781842,21.23778988
1786,1786,4/12/2013,101.3857143,118.2364286,90.55785714,17.97397369,19.03126626,19.03126626,15.85938855,27.48960681
1787,1787,4/13/2013,89.333,100.396,82.223,16.28230557,20.72293437,16.28230557,11.84167678,22.20314397
1788,1788,4/14/2013,62.07823529,75.46176471,53.48,12.18996139,13.93138445,7.836403752,9.577826809,16.54351903
1789,1789,4/15/2013,75.18833333,100.8166667,58.72333333,14.80209598,13.97975731,9.868063985,10.69040265,23.8478213
1790,1790,4/16/2013,87.1125,109.2275,72.90416667,16.03560397,18.50261997,13.56858798,11.10157198,25.90366796
1791,1791,4/17/2013,71.78,91.20428571,59.30214286,14.80209598,13.74480341,11.63021827,9.515633128,20.08855883
1792,1792,4/18/2013,80.04636364,91.45,72.72,16.14774107,17.49338615,12.1108058,13.45645089,18.83903124
1793,1793,4/19/2013,64.90875,70.591875,61.255625,9.251309985,15.72722698,12.02670298,8.326178987,17.57748897
1794,1794,4/20/2013,76.01060606,86.86333333,69.03666667,13.00790253,13.45645089,13.90499925,13.45645089,20.18467633
1795,1795,4/21/2013,77.42047619,99.31428571,63.35380952,16.91668112,16.91668112,11.27778741,9.163202271,21.1458514
1796,1796,4/22/2013,83.87375,93.0625,77.96875,14.80209598,16.65235797,15.72722698,13.87696498,20.81544747
1797,1797,4/23/2013,101.5777273,108.6527273,97.03,17.49338615,19.51185379,20.18467633,18.1662087,24.2216116
1798,1798,4/25/2013,86.86533333,105.442,74.93,14.80209598,18.74932157,11.84167678,13.81528958,25.65696636
1799,1799,4/26/2013,65.71304348,74.39695652,60.1326087,9.009971464,12.22781842,11.58424903,11.58424903,19.30708171
1800,1800,4/27/2013,61.208,77.6885,50.62,12.58178158,14.06199118,9.621362385,5.920838391,17.02241037
1801,1801,4/28/2013,83.41090909,96.61,74.93,17.49338615,15.47491852,14.12927343,14.80209598,19.51185379
1802,1802,4/29/2013,76.998,87.78066667,70.068,13.81528958,16.77570877,13.32188638,11.34827358,19.73612797
1803,1803,4/30/2013,83.73304348,104.0156522,70.70217391,17.37637354,16.08923476,15.44566537,10.29711024,22.52492866
1804,1804,5/1/2013,80.68473684,95.61473684,71.09157895,20.25549976,16.36021134,16.36021134,9.348692196,16.36021134
1805,1805,5/2/2013,90.8128,106.4504,80.7644,15.98626365,16.57834749,14.80209598,16.57834749,24.86752124
1806,1806,5/3/2013,74.531,77.689,72.499,11.84167678,11.84167678,14.80209598,16.28230557,17.76251517
1807,1807,5/4/2013,88.83933333,105.4406667,78.17133333,15.78890238,14.80209598,16.77570877,14.80209598,24.67015996
1808,1808,5/5/2013,88.2,113.3064706,72.07,21.7677882,16.54351903,14.80209598,11.31924986,21.7677882
1809,1809,5/6/2013,101.7189474,111.55,95.40157895,17.13926903,20.25549976,21.81361512,14.80209598,25.70890354
1810,1810,5/7/2013,82.73909091,112.0936364,63.88,17.49338615,16.14774107,12.1108058,9.419515622,25.56725669
1811,1811,5/8/2013,93.50454545,98.33090909,90.4,16.14774107,16.14774107,18.83903124,18.83903124,21.53032142
1812,1812,5/9/2013,102.1317647,108.8547059,97.81,17.41423056,18.28494209,20.89707667,19.15565362,24.37992279
1813,1813,5/10/2013,67.128,85.257,55.482,11.84167678,14.80209598,8.881257586,8.881257586,20.72293437
1814,1814,5/11/2013,92.6625,106.07125,84.04625,18.50261997,16.65235797,18.50261997,14.80209598,22.20314397
1815,1815,5/12/2013,86.58285714,104.72,74.93,14.80209598,21.1458514,14.80209598,8.458340558,25.37502167
1816,1816,5/13/2013,81.932,96.611,72.499,13.32188638,16.28230557,11.84167678,14.80209598,23.68335356
1817,1817,5/14/2013,84.336875,96.610625,76.449375,14.80209598,16.65235797,13.87696498,14.80209598,22.20314397
1818,1818,5/15/2013,91.59157895,85.65631579,95.40157895,10.12774988,17.91832671,17.13926903,21.81361512,22.59267281
1819,1819,5/16/2013,89.58,93.4575,87.085,23.43665196,20.96963597,17.26911197,13.56858798,12.33507998
1820,1820,5/17/2013,73.05,100.396,55.482,20.72293437,17.76251517,5.920838391,8.881257586,17.76251517
1821,1821,5/18/2013,76.00875,91.88125,65.81375,18.50261997,16.65235797,9.251309985,12.95183398,16.65235797
1822,1822,5/19/2013,105.61375,124.995,93.1625,18.50261997,20.35288197,18.50261997,16.65235797,29.60419195
1823,1823,5/20/2013,87.1125,90.9335,84.654,11.10157198,15.54220078,17.02241037,17.76251517,23.68335356
1824,1824,5/21/2013,88.34666667,99.76416667,81.0075,12.33507998,18.50261997,16.03560397,13.56858798,25.90366796
1825,1825,5/22/2013,80.451,96.611,70.068,14.80209598,17.76251517,13.32188638,10.36146718,22.20314397
1826,1826,5/23/2013,90.81230769,109.7115385,78.67,18.21796428,18.21796428,17.07934151,11.38622767,23.91107812
1827,1827,5/24/2013,89.888125,98.976875,84.04625,16.65235797,19.42775097,17.57748897,12.95183398,21.27801297
1828,1828,5/25/2013,88.47578947,107.5663158,76.20947368,16.36021134,17.13926903,16.36021134,11.68586524,24.92984586
1829,1829,5/26/2013,70.088,58.766,77.361,8.881257586,17.76251517,14.80209598,13.32188638,13.32188638
1830,1830,5/28/2013,92.66333333,106.0725,84.04625,17.26911197,18.50261997,14.80209598,16.65235797,23.43665196
1831,1831,5/30/2013,77.56894737,103.5815789,60.85578947,16.36021134,15.58115366,10.90680756,9.348692196,23.37173049
1832,1832,5/31/2013,80.39555556,91.70518519,73.12925926,11.51274132,14.2538702,16.99499908,12.06096709,23.57370841
1833,1833,6/1/2013,80.72045455,86.29,77.14,12.1108058,14.80209598,16.82056361,14.12927343,20.85749888
1834,1834,6/2/2013,85.26208333,104.4954167,72.90416667,16.03560397,14.18534198,14.18534198,14.80209598,24.05340596
1835,1835,6/3/2013,72.11447368,82.66710526,65.33394737,12.85445177,14.41256714,12.46492293,11.68586524,18.69738439
1836,1836,6/4/2013,93.63190476,110.1271429,83.03333333,16.2118194,16.91668112,19.03126626,13.39237255,26.07988339
1837,1837,6/5/2013,83.09,97.43304348,73.87304348,14.15852659,17.37637354,13.5149572,12.87138781,23.16849805
1838,1838,6/6/2013,79.71083333,74.53541667,83.03333333,11.71832598,19.73612797,14.80209598,14.80209598,16.65235797
1839,1839,6/7/2013,87.39615385,89.33230769,86.15,11.38622767,14.80209598,21.63383258,14.80209598,22.77245535
1840,1840,6/8/2013,66.43176471,71.01,63.49,8.70711528,13.06067292,10.44853834,13.93138445,18.28494209
1841,1841,6/9/2013,76.01142857,83.09428571,71.45714286,15.85938855,15.85938855,13.74480341,12.68751084,15.85938855
1842,1842,6/10/2013,91.90925926,94.50777778,90.2362963,18.09145064,20.28435375,15.89854753,17.54322486,18.09145064
1843,1843,6/11/2013,96.56777778,102.9177778,92.48722222,16.44677331,18.09145064,19.73612797,17.26911197,23.02548263
1844,1844,6/12/2013,82.91733333,87.77933333,79.792,12.82848318,17.76251517,15.78890238,13.81528958,20.72293437
1845,1845,6/13/2013,96.734,96.61,96.809,14.80209598,20.72293437,17.76251517,19.24272477,22.20314397
1846,1846,6/14/2013,84.08272727,98.33090909,74.93,16.14774107,17.49338615,13.45645089,13.45645089,21.53032142
1847,1847,6/15/2013,101.3842857,126.3471429,85.34857143,19.03126626,16.91668112,19.03126626,14.80209598,29.60419195
1848,1848,6/16/2013,105.6144444,111.3277778,101.9411111,18.09145064,19.73612797,23.02548263,18.09145064,24.67015996
1849,1849,6/17/2013,80.945,83.99583333,78.98166667,11.10157198,18.50261997,18.50261997,9.868063985,20.96963597
1850,1850,6/18/2013,85.878,95.35,79.792,13.81528958,18.74932157,13.81528958,14.80209598,22.69654716
1851,1851,6/19/2013,90.81227273,100.0504545,84.875,15.47491852,16.82056361,17.49338615,16.14774107,22.87596651
1852,1852,6/20/2013,92.83136364,103.4922727,85.98,17.49338615,18.83903124,15.47491852,16.82056361,22.20314397
1853,1853,6/21/2013,65.24454545,84.57090909,52.83,13.45645089,17.49338615,6.728225444,6.728225444,18.83903124
1854,1854,6/22/2013,86.05464286,93.90821429,81.0075,16.91668112,19.55991254,16.38803483,12.15886455,19.03126626
1855,1855,6/23/2013,72.06333333,85.25733333,63.58533333,9.868063985,13.81528958,13.81528958,9.868063985,22.69654716
1856,1856,6/24/2013,97.09151515,107.5057576,90.4,18.83903124,16.59628943,20.63322469,16.59628943,22.42741815
1857,1857,5/29/2013,67.13,77.686,60.344,17.76251517,11.84167678,14.80209598,8.881257586,11.84167678
1858,1858,6/27/2013,82.17666667,124.995,54.67166667,18.50261997,12.33507998,9.868063985,9.868063985,29.60419195
1859,1859,6/28/2013,91.95076923,108.2553846,81.475,17.6486529,17.07934151,17.07934151,14.23278459,23.91107812
1860,1860,6/29/2013,78.85730769,96.61,67.45,15.37140736,15.94071874,15.37140736,8.539670756,21.63383258
1861,1861,6/30/2013,91.736875,103.70625,84.04625,17.57748897,17.57748897,16.65235797,15.72722698,22.20314397
1862,1862,7/1/2013,84.71735294,98.83764706,75.645,15.23745174,17.41423056,14.36674021,13.06067292,22.63849973
1863,1863,7/2/2013,67.78666667,86.09833333,56.02222222,15.62443464,13.15741865,10.69040265,9.045725319,17.26911197
1864,1864,7/3/2013,83.410625,106.071875,68.8525,17.57748897,17.57748897,13.87696498,9.251309985,23.12827496
1865,1865,7/5/2013,79.90473684,87.64789474,74.93,17.91832671,17.91832671,13.24398061,13.24398061,15.58115366
1866,1866,7/6/2013,90.81217391,104.0147826,82.32869565,15.44566537,17.37637354,16.73280415,14.80209598,24.45563683
1867,1867,7/7/2013,74.95357143,91.20428571,64.51142857,12.68751084,15.85938855,11.63021827,10.5729257,22.20314397
1868,1868,7/8/2013,72.83892857,91.20428571,61.03857143,14.80209598,14.80209598,14.27344969,6.872401704,20.08855883
1869,1869,7/9/2013,76.00933333,92.82733333,65.206,16.77570877,15.78890238,13.81528958,8.881257586,18.74932157
1870,1870,7/10/2013,108.574,126.887,96.809,19.24272477,16.28230557,25.16356316,16.28230557,29.60419195
1871,1871,7/11/2013,101.385,104.72,99.24,17.97397369,16.91668112,21.1458514,21.1458514,22.20314397
1872,1872,7/12/2013,80.94444444,98.71333333,69.52777778,13.15741865,14.80209598,14.80209598,11.51274132,24.67015996
1873,1873,7/13/2013,77.655,94.50888889,66.82666667,11.51274132,15.62443464,10.69040265,13.15741865,24.67015996
